school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,dataset_source,gender,race_ethnicity,parental_level_of_education,lunch,test_preparation_course,math_score,reading_score,writing_score,avg_score
GP,F,17,U,GT3,T,4.0,2.0,other,other,reputation,mother,1.0,2,1,no,no,no,no,yes,yes,yes,yes,2.0,5.0,4.0,3.0,4.0,2.0,16,12.0,8.0,9.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,17,R,LE3,T,5.0,4.0,other,other,reputation,mother,3.0,2,0,no,no,no,no,yes,yes,yes,no,4.0,3.0,5.0,0.0,1.0,1.0,0,14.0,18.0,16.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,U,LE3,A,2.0,1.0,other,other,reputation,mother,0.0,3,0,no,yes,no,no,yes,yes,yes,no,5.0,4.0,3.0,2.0,2.0,6.0,10,16.0,18.0,17.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,18,U,LE3,T,0.0,1.0,other,at_home,reputation,mother,1.0,2,1,yes,no,no,no,yes,yes,no,no,2.0,4.0,5.0,2.0,5.0,4.0,7,10.0,8.0,11.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,17,U,GT3,A,3.0,1.0,services,other,course,mother,0.0,3,2,no,yes,yes,no,yes,yes,yes,no,2.0,4.0,2.0,2.0,1.0,4.0,5,8.0,6.0,7.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,U,GT3,T,2.0,2.0,services,other,other,mother,0.0,2,1,no,no,yes,yes,yes,yes,yes,yes,6.0,3.0,5.0,2.0,5.0,4.0,2,10.0,10.0,11.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,20,U,GT3,T,4.0,1.0,health,other,course,other,3.0,3,1,no,yes,yes,no,no,yes,yes,yes,5.0,5.0,3.0,2.0,2.0,2.0,3,16.0,15.0,15.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,M,18,R,GT3,T,2.0,2.0,other,services,course,mother,1.0,1,1,no,yes,no,yes,no,yes,yes,yes,5.0,4.0,6.0,0.0,2.0,3.0,1,11.0,8.0,11.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,R,GT3,T,2.0,3.0,services,services,reputation,other,3.0,3,1,no,yes,yes,yes,yes,yes,yes,yes,5.0,2.0,2.0,2.0,2.0,4.0,3,13.0,13.0,12.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,U,LE3,A,2.0,4.0,services,other,home,mother,2.0,1,0,yes,yes,no,yes,yes,yes,yes,no,5.0,3.0,4.0,0.0,0.0,5.0,4,10.0,12.0,10.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,19,U,GT3,T,1.0,1.0,other,other,home,mother,1.0,1,2,no,yes,yes,no,yes,yes,yes,no,4.0,4.0,4.0,5.0,4.0,3.0,10,9.0,9.0,11.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,15,R,GT3,T,4.0,4.0,other,services,course,father,1.0,1,0,no,no,no,no,no,yes,yes,no,4.0,0.0,4.0,1.0,0.0,4.0,0,13.0,16.0,15.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,R,GT3,T,3.0,2.0,services,services,reputation,mother,0.0,0,1,no,yes,no,yes,yes,yes,yes,no,5.0,2.0,3.0,2.0,4.0,5.0,0,12.0,10.0,10.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,16,R,LE3,T,1.0,1.0,other,other,course,mother,0.0,2,0,no,yes,no,no,no,yes,no,yes,4.0,4.0,4.0,3.0,3.0,4.0,1,11.0,12.0,10.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,18,U,GT3,T,1.0,2.0,at_home,other,course,other,2.0,2,2,no,yes,no,no,no,no,no,no,2.0,3.0,2.0,0.0,1.0,6.0,3,6.0,7.0,9.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,14,R,GT3,T,4.0,2.0,services,services,reputation,other,1.0,4,1,no,yes,yes,yes,yes,yes,yes,yes,4.0,3.0,2.0,2.0,2.0,2.0,2,12.0,12.0,13.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,14,U,GT3,T,1.0,1.0,services,services,course,father,1.0,2,0,yes,yes,no,no,yes,yes,yes,no,6.0,5.0,2.0,2.0,1.0,0.0,0,8.0,11.0,9.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,19,U,GT3,T,1.0,1.0,services,services,home,other,1.0,4,2,no,no,yes,yes,yes,yes,yes,yes,3.0,3.0,5.0,2.0,2.0,4.0,4,12.0,13.0,10.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,16,U,GT3,T,0.0,2.0,other,other,course,other,1.0,5,0,yes,yes,no,yes,yes,yes,yes,no,2.0,3.0,0.0,1.0,0.0,4.0,0,14.0,14.0,15.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,18,U,GT3,T,1.0,3.0,other,other,course,mother,2.0,1,1,no,yes,no,no,yes,yes,no,yes,5.0,2.0,2.0,0.0,0.0,3.0,5,15.0,13.0,12.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,T,4.0,1.0,other,other,reputation,mother,2.0,2,0,no,yes,yes,no,yes,yes,yes,no,5.0,3.0,4.0,0.0,1.0,4.0,0,14.0,12.0,13.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,M,15,R,LE3,T,4.0,2.0,other,at_home,other,father,2.0,1,0,no,no,no,no,yes,yes,yes,no,4.0,2.0,2.0,1.0,1.0,3.0,1,9.0,12.0,11.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,14,R,GT3,T,4.0,2.0,other,other,course,mother,2.0,2,1,yes,yes,no,no,yes,yes,yes,yes,3.0,5.0,4.0,0.0,3.0,3.0,7,5.0,9.0,6.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,M,18,R,GT3,T,1.0,2.0,other,other,other,mother,2.0,0,0,no,no,no,yes,yes,no,no,yes,5.0,5.0,4.0,4.0,4.0,4.0,7,7.0,9.0,8.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,19,R,LE3,T,3.0,3.0,other,services,course,mother,0.0,2,1,no,yes,no,no,yes,yes,yes,yes,4.0,2.0,4.0,2.0,4.0,5.0,8,4.0,4.0,6.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,19,U,LE3,A,4.0,3.0,health,other,home,mother,2.0,2,1,no,yes,yes,no,yes,yes,yes,yes,5.0,2.0,4.0,0.0,2.0,3.0,1,13.0,14.0,16.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,T,2.0,2.0,other,other,home,mother,1.0,2,0,no,yes,yes,no,no,yes,yes,no,4.0,2.0,4.0,2.0,2.0,5.0,0,6.0,7.0,1.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,14,U,GT3,T,5.0,3.0,other,other,reputation,mother,1.0,3,0,no,yes,no,yes,yes,yes,yes,no,6.0,3.0,4.0,1.0,4.0,0.0,5,14.0,14.0,14.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,M,19,U,LE3,T,1.0,4.0,at_home,services,course,mother,0.0,1,2,no,no,no,no,yes,no,yes,yes,3.0,3.0,2.0,3.0,3.0,3.0,6,8.0,6.0,8.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,U,GT3,T,0.0,1.0,other,other,other,mother,2.0,2,1,no,no,yes,no,no,yes,yes,no,3.0,2.0,3.0,3.0,5.0,5.0,1,14.0,14.0,16.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,18,R,GT3,T,2.0,3.0,at_home,other,home,mother,2.0,1,0,no,no,no,no,yes,yes,no,no,2.0,0.0,4.0,0.0,4.0,4.0,6,9.0,9.0,10.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,T,2.0,4.0,other,other,course,father,1.0,2,0,no,no,no,yes,yes,yes,yes,yes,4.0,1.0,1.0,2.0,2.0,2.0,1,10.0,12.0,15.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,17,R,GT3,T,2.0,2.0,other,other,other,father,1.0,2,1,no,yes,no,no,no,no,yes,no,6.0,5.0,5.0,1.0,2.0,5.0,1,7.0,6.0,7.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,17,U,GT3,T,3.0,3.0,at_home,services,home,mother,1.0,2,2,no,yes,yes,no,yes,yes,yes,yes,5.0,4.0,3.0,3.0,4.0,6.0,20,10.0,8.0,10.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,19,U,GT3,T,3.0,1.0,at_home,services,home,mother,0.0,2,0,no,yes,no,yes,yes,yes,yes,yes,5.0,4.0,4.0,1.0,1.0,3.0,0,12.0,12.0,12.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,R,LE3,T,3.0,4.0,teacher,other,home,father,3.0,2,0,no,yes,no,yes,yes,yes,yes,no,3.0,3.0,3.0,4.0,4.0,2.0,17,9.0,10.0,12.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,17,U,GT3,T,1.0,0.0,at_home,other,course,mother,0.0,1,1,yes,no,no,no,no,yes,no,yes,4.0,4.0,1.0,2.0,0.0,3.0,10,9.0,8.0,10.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,18,U,GT3,T,3.0,4.0,services,services,other,mother,2.0,2,0,no,yes,no,no,yes,yes,yes,yes,3.0,2.0,1.0,0.0,4.0,3.0,6,13.0,12.0,13.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,18,R,GT3,T,0.0,2.0,other,other,other,father,1.0,1,0,no,yes,no,no,no,no,yes,no,4.0,3.0,4.0,1.0,1.0,5.0,0,5.0,5.0,7.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,18,U,GT3,T,4.0,5.0,at_home,services,home,mother,1.0,4,1,no,yes,yes,no,yes,yes,yes,yes,5.0,3.0,3.0,3.0,5.0,4.0,13,8.0,9.0,8.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,20,U,GT3,T,2.0,2.0,other,other,course,other,1.0,1,0,no,yes,no,no,yes,yes,yes,yes,1.0,0.0,4.0,3.0,0.0,0.0,12,7.0,8.0,8.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,15,R,GT3,T,0.0,1.0,at_home,other,other,mother,3.0,0,0,no,no,no,yes,yes,yes,yes,yes,3.0,3.0,1.0,3.0,3.0,2.0,1,13.0,13.0,13.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,19,U,GT3,T,3.0,1.0,other,services,other,mother,2.0,2,1,no,no,no,no,yes,yes,yes,yes,4.0,4.0,2.0,2.0,3.0,1.0,7,13.0,12.0,13.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,LE3,A,2.0,2.0,other,other,home,mother,0.0,2,2,no,yes,no,no,no,no,yes,no,4.0,2.0,1.0,0.0,1.0,2.0,9,12.0,8.0,10.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,16,R,GT3,T,2.0,3.0,at_home,other,course,mother,2.0,2,0,no,yes,no,no,yes,yes,yes,no,4.0,5.0,4.0,3.0,3.0,5.0,3,11.0,10.0,11.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,LE3,A,2.0,1.0,services,other,course,mother,3.0,0,3,no,no,no,no,yes,yes,yes,no,5.0,6.0,6.0,3.0,5.0,4.0,0,7.0,10.0,10.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,16,U,LE3,A,2.0,2.0,other,other,home,mother,2.0,1,0,no,yes,no,no,yes,no,no,no,3.0,4.0,4.0,0.0,2.0,1.0,7,6.0,6.0,7.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,18,U,GT3,T,2.0,2.0,services,at_home,home,mother,0.0,2,3,no,yes,no,no,yes,no,yes,yes,3.0,6.0,5.0,1.0,0.0,4.0,1,5.0,0.0,1.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,M,19,R,GT3,T,2.0,4.0,at_home,other,course,mother,2.0,1,1,no,yes,yes,no,yes,yes,no,no,4.0,2.0,3.0,2.0,3.0,3.0,5,9.0,11.0,10.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,U,GT3,T,5.0,5.0,services,teacher,other,father,1.0,4,0,no,yes,no,yes,yes,yes,yes,yes,4.0,5.0,2.0,1.0,0.0,4.0,1,17.0,17.0,17.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,U,GT3,A,3.0,1.0,other,other,other,mother,2.0,3,0,no,no,no,yes,yes,yes,yes,yes,4.0,4.0,3.0,2.0,1.0,1.0,1,13.0,12.0,13.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,18,U,GT3,T,4.0,1.0,services,other,course,mother,3.0,2,1,no,no,no,no,yes,no,yes,no,3.0,4.0,4.0,3.0,5.0,6.0,1,7.0,8.0,9.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,17,U,GT3,T,0.0,1.0,at_home,at_home,course,father,1.0,3,1,no,yes,no,no,yes,no,no,no,5.0,0.0,0.0,2.0,1.0,4.0,1,12.0,11.0,13.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,M,19,U,LE3,T,1.0,3.0,at_home,services,course,mother,1.0,1,2,no,no,no,no,yes,no,yes,yes,5.0,4.0,4.0,3.0,3.0,2.0,6,8.0,8.0,7.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,5.0,4.0,health,services,home,mother,0.0,1,0,no,yes,yes,no,no,yes,yes,no,6.0,3.0,1.0,3.0,5.0,5.0,0,9.0,11.0,13.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,M,16,R,GT3,T,2.0,3.0,other,other,course,father,2.0,2,0,no,no,no,no,yes,yes,no,no,4.0,4.0,3.0,0.0,0.0,5.0,1,9.0,11.0,12.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,U,LE3,T,1.0,1.0,other,other,home,mother,1.0,3,1,no,no,no,no,yes,yes,yes,no,3.0,4.0,5.0,0.0,2.0,4.0,0,12.0,11.0,11.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,R,GT3,T,4.0,3.0,services,other,reputation,father,0.0,3,0,yes,yes,no,yes,yes,yes,yes,no,3.0,0.0,2.0,2.0,1.0,3.0,5,11.0,10.0,10.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,LE3,T,1.0,2.0,at_home,at_home,home,father,3.0,3,0,no,no,no,no,yes,yes,yes,no,2.0,4.0,3.0,3.0,4.0,2.0,0,17.0,15.0,14.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,15,U,GT3,T,1.0,1.0,services,other,reputation,mother,2.0,3,0,no,no,yes,yes,no,yes,yes,no,4.0,4.0,3.0,1.0,4.0,6.0,3,14.0,12.0,11.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,4.0,3.0,teacher,other,home,mother,1.0,3,1,no,yes,yes,no,yes,yes,no,no,3.0,3.0,4.0,2.0,3.0,6.0,2,14.0,15.0,13.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,14,U,LE3,A,3.0,2.0,at_home,other,home,mother,2.0,0,0,no,yes,no,yes,yes,no,yes,yes,5.0,5.0,3.0,1.0,0.0,6.0,0,10.0,10.0,9.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,18,U,LE3,A,2.0,3.0,other,other,home,mother,0.0,2,2,no,yes,no,no,no,no,yes,no,3.0,0.0,3.0,1.0,2.0,2.0,8,11.0,10.0,9.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,19,U,GT3,T,3.0,3.0,teacher,other,course,mother,0.0,1,0,no,yes,yes,no,yes,yes,yes,no,5.0,4.0,4.0,4.0,2.0,5.0,1,12.0,11.0,12.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,15,U,LE3,A,3.0,4.0,teacher,teacher,course,mother,0.0,0,1,no,no,no,yes,yes,yes,yes,no,4.0,6.0,2.0,1.0,0.0,3.0,5,19.0,18.0,20.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,U,LE3,T,2.0,1.0,other,other,home,mother,2.0,1,0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,1.0,0.0,0.0,4.0,2,10.0,10.0,9.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,M,18,R,GT3,T,2.0,2.0,other,other,course,mother,3.0,0,0,no,no,no,yes,yes,no,no,yes,5.0,4.0,6.0,4.0,5.0,4.0,0,7.0,13.0,9.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,LE3,T,2.0,1.0,at_home,other,other,mother,2.0,1,1,yes,no,no,no,yes,yes,yes,no,5.0,2.0,3.0,2.0,3.0,2.0,5,11.0,14.0,11.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,M,19,R,LE3,T,0.0,3.0,at_home,services,other,father,3.0,1,1,no,yes,yes,yes,yes,no,yes,yes,3.0,2.0,4.0,2.0,4.0,4.0,4,14.0,13.0,13.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,15,R,LE3,T,0.0,2.0,other,other,reputation,mother,3.0,2,0,no,no,no,yes,yes,yes,yes,no,4.0,5.0,5.0,0.0,4.0,2.0,0,15.0,14.0,14.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,17,U,GT3,T,3.0,3.0,other,other,course,mother,0.0,3,0,no,yes,no,no,no,yes,yes,no,6.0,4.0,5.0,0.0,3.0,6.0,11,11.0,13.0,14.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,14,U,GT3,T,4.0,4.0,services,services,reputation,father,2.0,3,2,no,no,yes,no,yes,yes,yes,yes,3.0,3.0,5.0,2.0,4.0,4.0,7,8.0,8.0,9.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,18,U,GT3,T,2.0,2.0,other,other,course,other,3.0,4,0,no,no,no,yes,yes,no,no,yes,1.0,4.0,5.0,5.0,4.0,4.0,13,9.0,11.0,11.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,18,R,GT3,A,2.0,0.0,at_home,at_home,course,other,1.0,3,3,no,yes,no,yes,yes,no,no,yes,4.0,6.0,5.0,2.0,3.0,0.0,0,8.0,0.0,1.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,M,17,R,LE3,A,4.0,4.0,at_home,other,home,mother,1.0,1,0,no,yes,no,no,yes,yes,no,no,5.0,3.0,1.0,1.0,2.0,3.0,6,9.0,10.0,10.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,17,R,GT3,T,2.0,0.0,other,other,home,mother,4.0,2,0,no,no,no,no,yes,yes,yes,no,5.0,2.0,3.0,0.0,1.0,4.0,4,10.0,12.0,12.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,14,R,LE3,T,1.0,1.0,health,services,reputation,mother,3.0,2,1,yes,yes,yes,no,yes,yes,yes,no,3.0,1.0,4.0,2.0,3.0,4.0,3,8.0,9.0,7.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,18,U,GT3,T,5.0,4.0,health,health,reputation,father,2.0,1,0,yes,yes,no,yes,yes,yes,yes,yes,3.0,5.0,4.0,0.0,2.0,5.0,3,14.0,11.0,13.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,14,U,LE3,A,4.0,4.0,teacher,teacher,course,mother,1.0,0,0,no,no,no,yes,yes,yes,yes,no,5.0,4.0,3.0,1.0,0.0,4.0,4,13.0,14.0,15.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,17,U,GT3,T,5.0,4.0,services,teacher,home,mother,2.0,2,0,no,no,no,no,yes,yes,yes,no,5.0,3.0,2.0,0.0,2.0,4.0,5,16.0,16.0,16.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,18,U,GT3,T,3.0,2.0,health,other,home,mother,1.0,1,0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,2.0,1.0,4.0,5.0,0,13.0,15.0,16.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,T,5.0,2.0,services,other,course,mother,1.0,3,1,no,yes,no,no,yes,yes,yes,no,3.0,2.0,4.0,0.0,2.0,5.0,1,15.0,17.0,16.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,18,R,GT3,A,3.0,3.0,other,other,home,mother,1.0,2,0,no,yes,no,no,yes,yes,yes,no,4.0,2.0,4.0,1.0,3.0,1.0,1,15.0,13.0,16.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,GT3,A,2.0,5.0,services,other,course,father,2.0,2,1,no,no,no,no,yes,yes,yes,no,4.0,2.0,0.0,1.0,5.0,5.0,15,11.0,12.0,12.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,16,R,GT3,T,3.0,3.0,teacher,teacher,course,mother,2.0,3,0,no,no,no,yes,yes,yes,yes,yes,4.0,1.0,2.0,1.0,0.0,4.0,7,17.0,15.0,18.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,17,R,GT3,T,0.0,2.0,at_home,other,other,mother,2.0,2,1,no,no,no,yes,yes,yes,yes,yes,5.0,1.0,2.0,3.0,3.0,3.0,0,14.0,11.0,15.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,17,U,GT3,T,2.0,0.0,other,other,reputation,mother,1.0,3,0,no,no,no,yes,yes,yes,yes,yes,3.0,4.0,0.0,1.0,0.0,6.0,11,12.0,14.0,13.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,17,U,LE3,T,3.0,3.0,other,other,course,father,2.0,1,0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,5.0,2.0,4.0,6.0,3,12.0,12.0,11.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
MS,F,17,U,LE3,A,2.0,2.0,at_home,other,reputation,mother,3.0,3,1,no,no,no,yes,no,no,no,yes,1.0,2.0,1.0,2.0,0.0,1.0,4,10.0,10.0,11.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,M,16,U,GT3,T,3.0,3.0,other,services,home,father,3.0,1,0,no,no,no,yes,yes,yes,yes,no,5.0,5.0,2.0,1.0,1.0,6.0,1,14.0,14.0,13.0,math,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,18,U,LE3,T,5.0,4.0,health,services,course,mother,3.0,1,1,no,yes,no,no,yes,yes,yes,no,2.0,2.0,4.0,1.0,4.0,1.0,7,12.0,11.0,15.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
GP,F,16,U,LE3,T,0.0,2.0,at_home,at_home,course,mother,2.0,4,0,no,yes,no,yes,yes,yes,yes,yes,3.0,2.0,1.0,0.0,1.0,4.0,11,12.0,10.0,11.0,portuguese,UCI_Student_Performance,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
